mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,genre
-108.510765,69.93312,14.870285,45.539623,-5.3849373,41.803654,-13.518741,32.559277,-20.397465,23.435902,-12.123884,17.999403,-9.038808,disco
-226.35432,78.271614,7.8452187,53.856804,-1.1519349,11.3028345,-7.8484793,24.36511,-14.952828,18.494566,-19.137503,6.156277,-10.068168,disco
-103.09195,107.497505,-33.526493,52.796356,-9.143341,30.365688,-9.337431,23.046274,-11.900222,18.170902,-7.554083,9.401475,-5.444428,disco
-182.7882,124.1851,-10.062487,41.59245,-7.3899937,26.952116,-12.362844,19.820305,-16.069172,16.20639,-10.253923,3.1237123,-8.989257,disco
-143.20898,122.59269,-23.92042,28.14886,-23.689157,23.08134,-17.911198,18.753313,-18.636002,18.356426,-13.91446,9.730259,-12.243754,disco
-109.5915,104.1451,-16.217413,45.376465,-10.195766,25.558594,-17.158018,22.278688,-16.850662,16.535793,-12.096706,8.670637,-8.84719,disco
-109.0528,106.848564,-18.27907,23.423592,-17.764582,19.019663,-13.615213,18.686106,-18.371767,18.402843,-9.714787,11.857383,-5.5605235,disco
-121.09524,116.9425,-22.786968,45.148933,-4.2390513,30.256325,-12.245274,21.729876,-16.540764,16.23328,-10.6551695,7.3304195,-9.353951,disco
-91.88631,87.60406,-2.0581753,34.285538,-18.153368,19.344702,-14.697328,17.116173,-15.334749,17.040913,-13.55869,11.848034,-9.81162,disco
-107.8676,81.936584,-30.63407,41.331936,-8.509502,31.33373,-8.869069,26.0309,-8.280142,17.894875,-4.652872,7.4255123,-4.352716,disco
-51.776085,70.33135,-3.9117007,49.74228,1.5879707,35.703487,-4.088695,24.787909,-9.707024,22.039282,-6.1149955,17.18126,-2.766424,disco
-189.21512,93.95932,7.905782,41.890602,-7.0920463,31.882492,-12.586036,24.2205,-6.057699,24.537947,-6.0252366,16.76309,-2.0117977,disco
-106.24382,105.575874,-5.5135617,50.055817,1.2439843,37.002605,-9.622076,24.011703,-8.668455,14.975656,-2.526041,9.765439,-0.91157067,disco
-57.606716,96.69189,-24.422018,40.01419,-17.260252,27.834213,-13.297422,23.196402,-16.528564,19.427147,-15.485602,11.825689,-10.574847,disco
-103.76036,92.46227,-27.230408,39.22129,-23.052734,20.634798,-17.766901,18.950554,-15.204782,16.394331,-14.6620655,12.249461,-14.973013,disco
-93.31913,77.83445,-8.7843275,42.07125,-11.249412,24.245377,-17.912214,22.240356,-16.039137,16.687471,-15.665248,15.410949,-18.128244,disco
-118.3657,114.23729,-6.782299,37.40087,-17.431938,28.36287,-23.726538,9.28381,-10.439461,12.624765,-5.1486764,12.253149,-3.8705227,disco
-81.727165,97.61068,-27.583755,36.644188,-17.252998,30.76932,-15.948635,20.968245,-16.22693,17.418455,-13.363811,15.080846,-10.38692,disco
-105.51604,79.25659,-15.207652,40.825546,-12.267791,23.559671,-19.938488,27.319254,-16.512426,21.538397,-11.6801195,13.991893,-10.775013,disco
-128.46767,67.26374,-36.918983,40.90837,-21.745594,23.162697,-13.252984,13.093862,-14.004485,17.799564,-15.179246,16.37246,-10.465581,disco
-95.25163,82.25366,-26.221525,37.522614,-16.3551,25.29429,-21.796482,21.811947,-20.064442,16.297644,-16.119652,14.43922,-11.907043,disco
-40.762928,86.78239,-26.962378,34.941532,-20.04815,21.65764,-23.953712,19.265038,-17.53156,18.037153,-16.020786,12.446079,-13.877287,disco
-91.75992,86.314995,-17.351944,43.106068,-18.40748,34.058987,-18.420603,26.836887,-13.56513,20.214409,-14.637163,12.668141,-12.608889,disco
-95.872894,103.33598,-36.4608,27.125103,-22.873163,9.985935,-24.656694,15.6701565,-20.151213,18.746262,-18.563173,9.864556,-15.108637,disco
-56.901474,97.02408,-17.874454,44.933502,-6.9323897,23.81333,-23.314041,25.996197,-10.480186,10.453682,-15.226058,10.030942,-9.161243,disco
-182.05023,103.41656,-18.22728,31.200912,-12.540437,18.842093,-12.869497,19.378906,-17.704334,18.50028,-14.324433,11.545081,-11.634119,disco
-154.6233,97.9326,-10.35732,39.123672,-11.213964,24.11131,-11.846502,24.19123,-13.460304,20.553188,-8.327632,5.867451,-9.686904,disco
-219.45564,94.70133,12.129364,48.870068,-7.2120833,16.628513,-15.087896,21.71444,-20.00235,13.238806,-15.698359,5.0570116,-15.283744,disco
-193.22008,89.19422,-20.013872,38.74353,-2.71596,17.057264,-7.9501605,16.08651,-16.764881,7.716307,-15.71264,9.034707,-11.31675,disco
-63.650337,94.46596,-13.425887,32.77123,-13.71462,26.78027,-19.395613,24.652542,-11.667618,13.727572,-9.442895,8.833796,-4.980146,disco
-167.37817,112.48347,-4.5824203,37.09087,-8.613287,27.826746,-14.716945,18.52263,-16.49013,13.760585,-13.3312845,10.215414,-11.575291,disco
-197.17924,83.36067,-38.557827,43.7167,-7.2955394,25.659225,-8.642003,13.397131,-12.153697,12.154943,-12.050202,10.627792,-2.405342,disco
-166.76927,67.73106,11.18009,37.429222,-10.941419,27.39617,-18.940847,27.29737,-15.843282,20.550398,-8.622007,14.187619,-6.0489874,disco
-95.80325,122.05659,-29.31912,50.3165,-11.940644,28.410152,-7.0477815,11.851946,-8.612015,11.568434,-18.395964,6.8620915,-11.662833,disco
-100.293015,110.01217,-26.644552,36.82376,-10.413421,28.777048,-14.843354,21.28987,-19.675669,18.522434,-16.387474,9.157715,-13.791584,disco
-97.88562,101.0036,-40.54761,51.050194,-11.70962,25.064747,-14.048207,17.197395,-9.623669,16.97353,-7.173523,11.723433,-5.7162294,disco
-114.932045,113.46387,-29.804312,42.612106,-10.326012,26.973412,-14.493735,21.240534,-17.65054,17.097874,-13.478903,8.591484,-11.427424,disco
-125.715775,88.52808,-16.738846,42.798134,-9.901168,29.185856,-19.342821,20.458702,-16.50553,15.012511,-8.765586,12.78412,-7.7588887,disco
-116.98034,98.51445,-19.014011,44.84704,3.8032014,28.483187,-1.102687,14.693483,-7.7538214,9.756313,-10.111344,6.3672557,-3.9202325,disco
-123.78829,89.824844,-1.8406465,51.169796,-16.261305,28.283545,-12.495138,19.032148,-13.280038,18.50002,-13.776395,12.866395,-8.7555,disco
-86.0438,87.53873,-20.172316,54.019077,-1.0642166,19.562546,-4.0897794,21.03777,-19.567509,12.389662,-22.010809,9.599067,-15.931527,disco
-130.00577,102.49775,-4.4431324,50.061092,-15.532888,32.12815,-18.18232,24.28785,-11.902589,13.763349,-12.898068,7.2710958,-9.37947,disco
-159.86688,81.975266,-16.765373,52.506096,-4.4480305,22.865053,-8.22628,23.367426,-5.528469,17.693354,-15.369107,10.806196,-13.526739,disco
-133.8668,93.47174,-24.215984,61.44255,-22.856274,30.976551,-14.959397,20.244457,-9.292844,15.786768,-8.740783,11.96879,-5.3208146,disco
-116.92593,75.75966,-4.2054796,37.28704,-5.338408,31.376095,-12.168359,22.909483,-11.43796,14.62477,-13.049894,13.411265,-13.22882,disco
-91.597725,99.463974,-8.991621,40.185043,-18.037636,22.567217,-21.956272,15.782541,-25.665386,17.664223,-13.675539,15.635084,-15.469164,disco
-91.597725,99.463974,-8.991621,40.185043,-18.037636,22.567217,-21.956272,15.782541,-25.665386,17.664223,-13.675539,15.635084,-15.469164,disco
-80.92658,84.79292,-31.540653,33.89926,-19.848768,23.558197,-22.125015,20.021149,-16.759602,19.211897,-13.106137,11.505603,-10.726899,hiphop
-81.1395,49.606533,-14.548335,57.986927,6.8434696,27.148214,-6.8552322,31.304077,-10.086364,20.312963,-2.5413642,12.746546,3.9735267,hiphop
-202.88756,132.38377,12.001245,43.771038,-10.231295,17.12234,-13.5626,15.044012,-16.261728,9.421977,-11.645681,7.0476594,-4.317207,hiphop
-40.255154,80.830086,-25.643091,38.42609,-11.072868,24.912197,-7.3689013,26.772398,-5.286711,16.798525,-3.4986296,8.451586,-5.5967097,hiphop
-140.2109,71.62181,-3.7753892,39.005466,4.1943936,31.507359,-3.9653087,19.763544,-3.7660909,16.000135,-3.1709101,11.850969,-1.2552047,hiphop
-11.6755085,81.99325,-8.505697,52.767826,-14.70422,31.964735,-19.689999,22.869427,-14.710648,14.518811,-10.083077,14.005072,-8.073014,hiphop
-59.61099,63.90056,3.4885833,45.235706,-1.1763209,28.239433,-13.166778,23.60513,-6.623221,16.478992,-7.2890754,14.477247,-5.7934427,hiphop
-58.451878,103.05016,-7.2154045,44.881863,-8.616438,12.345843,-13.746115,19.97422,-13.128944,17.136244,-3.9520185,15.58161,-0.46276775,hiphop
-111.16549,55.1944,-18.44469,47.21848,-24.78782,22.52642,-21.138931,12.542855,-15.849728,16.296558,-12.565083,9.60918,-12.127598,hiphop
-95.086945,94.193474,-2.5176673,49.53372,-6.6139855,33.199677,-7.5960355,20.963081,-8.853171,16.792492,-5.245886,10.775888,-3.4604824,hiphop
-67.45474,94.84137,-38.85323,37.641743,-12.254447,36.9015,-12.652126,18.297037,-8.852412,17.983482,-7.2768803,9.716909,-8.74362,hiphop
-74.19891,104.60867,-8.396772,49.658215,-9.376969,21.438307,-16.337013,18.78141,-13.079522,18.464,-14.953655,6.8762655,-15.326539,hiphop
-67.10566,112.41543,-23.642479,44.281242,-18.861816,23.87434,-13.404416,20.146225,-10.650068,20.623596,-7.5087595,14.423368,-9.39121,hiphop
-129.40356,141.74864,-42.528156,34.001812,-6.971375,8.687781,-11.36306,15.94384,-9.015018,6.63911,-8.326205,7.5594826,-5.469925,hiphop
-51.27445,91.09927,-33.769688,69.9306,-12.950171,23.187635,-13.769311,23.784006,-14.735113,10.69933,-13.481394,6.0735264,-14.7200985,hiphop
-81.91787,94.772316,-16.236649,40.530567,-12.2472,28.186155,-20.102428,18.101374,-14.641278,14.184543,-7.25433,13.6582365,-8.488,hiphop
-88.064995,77.3721,-19.0961,51.575947,-11.776864,22.21098,-4.727707,20.109219,-8.32937,14.603727,-3.8112483,8.5798645,-11.464596,hiphop
-76.82371,98.38955,-5.026062,49.33168,-10.2882185,33.286823,-9.96177,17.616522,-12.23127,18.665478,-10.97679,11.510851,-10.490248,hiphop
-113.496315,68.45945,-15.764092,56.38857,-8.150662,27.04156,-12.364466,20.665415,-12.666251,15.433281,-10.998275,14.049129,-12.502553,hiphop
-64.652565,88.21731,-10.360637,41.79439,-2.56113,22.901436,-6.498876,16.630945,-5.8019123,13.093463,-6.9120083,3.027008,-9.772857,hiphop
-122.2709,50.584606,-27.789642,66.590706,-6.6044073,32.067585,-8.222272,22.451204,-6.9416556,21.064743,-6.1830845,13.653635,-3.0919616,hiphop
-27.619719,94.3955,-20.580795,49.872005,-14.710575,23.870302,-17.608202,24.036556,-15.884776,16.427292,-10.625279,13.890171,-10.467003,hiphop
-100.66327,110.21073,1.0357709,38.765923,-14.493542,20.652626,-18.038021,12.568845,-14.1262045,15.102986,-9.241575,11.399988,-9.509009,hiphop
-44.67913,101.19932,-26.271496,52.930775,-11.720016,26.934399,-13.286411,20.705006,-17.487642,11.86239,-10.67016,8.376947,-15.42806,hiphop
-62.994812,86.3237,-37.947296,39.573452,-16.5329,21.116253,-12.255194,13.094143,-12.382426,16.648333,-3.980502,8.853623,-6.3255115,hiphop
-44.374714,93.37466,-22.270527,48.861946,-13.884773,34.419384,-6.2979827,25.889359,-12.322336,20.435734,-5.749465,11.854348,-11.549436,hiphop
-103.22314,30.57212,20.809032,45.81602,9.800678,8.627315,1.6164563,12.33468,0.518665,4.9922223,-2.83595,8.032367,-1.3974612,hiphop
-109.07124,76.91492,2.592334,19.059637,0.5502822,8.174562,-8.068408,5.9523516,-4.3305674,3.6560757,-1.5556679,2.6334877,2.2520404,hiphop
-83.20265,67.71298,1.2305168,29.658491,12.577921,5.613066,6.211838,8.097905,-4.784866,7.664915,-1.1791575,4.242718,1.9306675,hiphop
-72.5143,57.03795,5.94839,25.904427,6.6623893,11.494862,5.109201,10.105276,0.9503965,8.6856165,-1.6870507,5.997685,0.14304203,hiphop
-23.794031,43.71694,30.55069,26.501972,4.336693,21.913748,2.576287,6.990405,-1.4965211,4.5822825,0.41704255,2.464586,-4.074756,hiphop
-25.108788,60.825592,-4.1871734,14.848388,6.795023,6.0983334,15.451298,3.7847345,5.6598086,10.247507,0.8633308,4.1838894,0.9262049,hiphop
-148.12134,90.56765,-0.27532327,28.855238,19.306164,15.245029,4.2814665,15.519956,1.2726043,11.129077,8.849078,6.316172,1.631252,hiphop
-31.93763,59.89348,-2.7075214,33.514893,13.086964,9.461902,-1.6719099,14.184528,3.138348,6.803654,1.16956,3.8993716,1.6967894,hiphop
5.8419895,53.237312,-8.979136,26.946,0.44115087,15.555138,1.657118,7.6658325,4.9847784,8.606436,3.414468,8.525943,1.1329908,hiphop
-100.91944,64.29094,12.551603,26.481697,12.40743,12.13596,2.469894,18.496998,1.505779,12.0577135,-1.4862083,6.7316265,3.8606362,hiphop
-220.95444,41.13651,-13.99925,33.61879,12.183349,13.665729,5.9543242,7.631933,5.290375,10.4727125,4.765573,6.5006533,6.4908986,hiphop
-96.6639,30.600752,2.5303547,12.69253,-10.973727,-2.1038084,-3.6324108,-7.5899434,-5.3217125,-0.68403137,-4.1489954,-3.1092334,-4.8592544,hiphop
-62.8069,72.1019,-16.114138,27.418505,5.5609536,1.821428,3.9023924,8.463778,-2.0074487,5.825009,0.15586376,-0.30150035,-0.6675375,hiphop
-121.61006,76.91941,29.013481,9.935919,3.1737647,5.175322,4.968313,-1.0265123,1.1707611,2.1393538,3.117648,1.1366775,-0.78206104,hiphop
-185.25148,96.74281,44.600403,13.892823,6.0146594,-2.9065557,3.261851,-9.664786,-3.6485925,5.251207,-0.9549688,7.687712,6.0880246,hiphop
-76.582634,68.337524,-0.9878047,30.346247,3.6340492,5.2012157,3.2781923,2.9408545,5.555166,4.673672,4.3292913,3.4459429,2.8557053,hiphop
-74.35975,48.817753,4.047643,35.84637,12.4972315,13.47496,9.024468,12.56751,2.486558,12.132177,9.134347,3.9287133,4.571033,hiphop
-155.63774,113.65833,-4.0242286,18.278229,13.483908,8.251857,8.810651,11.110943,8.910264,10.224346,6.1002116,9.738549,9.320228,hiphop
-267.52255,77.79211,-18.189768,18.888138,1.9943973,-7.5887733,4.7138777,-7.6983323,-10.356959,10.975267,-2.8659422,-5.7574377,2.347153,hiphop
-121.61006,76.91941,29.013481,9.935919,3.1737647,5.175322,4.968313,-1.0265123,1.1707611,2.1393538,3.117648,1.1366775,-0.78206104,hiphop
-75.66786,91.0224,9.864941,25.09408,11.801716,10.166983,0.124580994,8.227129,1.6348945,0.4970397,1.8070879,5.4929857,1.2929039,hiphop
-76.64228,52.776497,34.640076,26.187645,16.660328,11.346408,5.853892,6.9042377,3.664476,-0.960427,3.8758972,4.4879446,0.63659954,hiphop
-87.680786,79.37558,25.071247,45.16531,11.199144,18.170174,3.5208578,6.9955754,1.2674153,2.3607879,-1.7764663,-0.012601835,-2.7059743,hiphop
-44.555233,41.6235,29.91263,51.863686,12.875628,13.724889,7.962605,9.290234,8.388368,1.899423,1.1413115,4.564992,5.5246224,hiphop
-114.06302,110.11895,17.930183,37.930096,27.968828,1.4038033,15.55362,1.4255452,7.354289,-3.3255098,8.241861,-0.18475705,0.6828673,hiphop
-78.71352,73.09978,21.83404,49.21601,3.1142888,18.307453,1.8565904,8.398898,1.4257843,4.2191653,-1.3232716,1.2506558,-3.0139785,hiphop
-146.51694,81.558525,31.962297,22.430374,5.0983553,13.628087,6.495129,8.408917,4.438316,5.010662,1.8354231,2.8645813,4.5268016,hiphop
-144.97781,66.67153,44.280052,22.528505,6.5213594,8.85033,11.895541,5.837181,3.0436742,6.451863,3.56229,2.522852,3.8309376,hiphop
-104.715996,64.0346,28.791668,10.54608,15.168903,13.066784,8.023293,5.2342043,6.73682,5.1248503,4.4460244,4.464318,3.354734,hiphop
-161.4768,104.041115,-10.936409,43.69308,13.973775,14.462216,7.5062613,9.4815645,6.4391675,6.9952273,1.3608631,4.4386225,-2.926756,hiphop
-101.081245,72.40871,-2.374791,46.051167,5.5450935,24.215149,3.540355,14.531002,5.654686,13.53511,4.972193,9.905891,2.9368954,hiphop
-113.628265,87.07087,-0.6380835,52.25518,19.377625,19.676193,15.387045,13.71075,6.951093,9.07707,7.965796,4.412705,-0.15473133,hiphop
-109.83064,63.104633,-13.840905,43.019493,6.142044,23.18746,8.019649,10.65603,0.9803228,5.321308,-1.832165,-1.4251207,-1.8639747,hiphop
-133.22668,93.950745,-2.2413454,50.195454,12.518455,15.036698,11.511907,10.2486,7.9517236,10.803761,1.9746124,5.1986346,1.0662619,hiphop
-153.50096,92.7777,-15.882087,57.952423,8.575668,18.462399,13.276261,11.162719,7.6137323,12.974225,5.6612053,7.017446,2.8843374,hiphop
-127.29857,95.78884,-12.756139,37.96444,20.579317,23.185549,8.276987,9.615845,8.68504,5.52123,6.6797314,4.0264277,1.7274877,hiphop
-144.1154,73.38274,4.689501,24.034184,12.896575,14.024166,8.642745,6.9087353,-1.2130749,-0.8405232,1.1626186,2.5793064,-1.1129528,hiphop
-98.840996,71.10852,-10.045742,31.72339,5.1446595,1.8752184,-8.893278,-4.26445,-5.962237,-4.269474,-0.65870404,-1.8606147,-0.51698005,hiphop
-82.424774,69.95745,10.693318,48.804077,4.6395693,13.286027,-1.7903581,5.122208,-1.0849245,-2.7959132,-2.5498505,0.21808513,-3.1269517,hiphop
-140.14876,77.06105,42.029648,31.239225,12.191809,10.215243,3.7374847,8.286639,-1.5532026,-1.7558186,3.6267605,4.589858,-2.549267,hiphop
-111.84788,89.10123,13.179904,36.344612,-3.2759247,3.877823,0.56384236,6.3377275,-2.17961,2.979102,-1.636557,-0.36629117,-3.4718986,hiphop
-74.77094,58.740543,9.939784,21.570108,15.071628,4.937729,2.282748,5.4688973,3.1200333,0.6039443,2.466406,4.21144,3.4745803,hiphop
-66.06443,74.91577,20.634378,39.27426,8.157337,15.135332,-0.38283703,5.5729513,1.4617357,-0.63366073,-1.571073,1.4559902,-2.414519,hiphop
-59.209255,36.20804,39.83428,49.976192,10.15085,16.890432,9.769879,4.446044,2.4115605,1.7071004,2.3673708,3.909562,3.2013638,hiphop
-81.68595,82.33596,53.54203,25.494244,15.711485,19.212008,8.4409275,6.372037,0.20460086,0.15445592,1.1984615,1.5259029,-0.725247,hiphop
-78.69876,51.460278,42.21705,30.076286,20.110865,6.9933424,8.018718,6.883307,-4.6201587,3.6496065,3.6401927,4.324948,2.607875,hiphop
-118.020584,102.3068,20.772593,37.010674,24.395523,7.802754,15.927474,-1.5940946,6.763179,-0.7802006,8.579758,1.473606,-4.2227297,hiphop
-78.25045,70.18874,45.90895,42.07599,15.097313,10.689846,-0.69202554,-0.61052036,0.37156427,-0.35092282,1.102735,-0.6717469,-0.81453276,hiphop
-68.78752,62.373886,24.279097,53.785713,-1.9191564,12.823493,-4.35876,12.354515,-0.2201934,9.053527,-0.97755194,3.94197,1.9162539,hiphop
-94.57142,51.723648,17.519943,28.904242,2.063757,3.7271113,-1.85162,4.36836,8.781322,2.1316025,-1.3799784,4.6916013,4.077907,hiphop
-111.22915,89.94116,4.453146,14.530579,9.934057,-9.441969,2.9049582,-0.13894068,-3.0650673,3.272368,-1.4969655,1.5704436,2.3964047,hiphop
-25.853546,70.946365,9.54849,17.47975,-1.6311874,-0.54743624,0.26069012,-4.6436267,-0.5859255,-3.086073,-2.4065418,0.38653892,-2.158143,hiphop
-111.22915,89.94116,4.453146,14.530579,9.934057,-9.441969,2.9049582,-0.13894068,-3.0650673,3.272368,-1.4969655,1.5704436,2.3964047,hiphop
-79.74996,62.27512,-5.1084466,18.229969,12.862356,-14.114573,4.9116673,1.6750953,-5.7800555,0.81444377,-3.8078806,2.0120642,3.4144382,hiphop
-64.00121,50.804565,6.6021595,27.830774,6.6337037,0.29855335,2.8219569,3.2134213,0.1652419,0.61031973,0.09556531,-5.067103,2.66281,hiphop
-216.06976,122.55899,0.9373186,39.356617,9.28822,26.045794,-4.027803,18.25638,-6.5114083,13.911771,-3.0722864,8.876829,-4.358552,hiphop
-122.780525,95.06129,-29.36325,46.780045,-15.998561,27.117586,-13.113777,20.258003,-5.389465,15.459252,-6.909567,15.645838,-6.707096,hiphop
-122.01623,89.59382,-25.749514,40.978493,-4.280537,27.57391,-15.565974,22.4104,-10.840677,19.818462,-8.638996,19.10022,-8.472635,hiphop
-214.31303,100.31755,-33.45657,47.25948,-8.953328,12.991591,-17.322504,11.068475,-11.724059,8.812742,-7.8322988,6.2648187,-0.10495932,hiphop
-114.30269,80.86408,-18.181608,50.662544,-14.933624,29.2647,-20.050333,18.588346,-17.686916,16.67295,-11.416135,16.297127,-4.473333,hiphop
-198.97505,92.61563,-19.53599,39.540478,-0.6448094,33.591434,-6.4655647,27.51714,-2.412998,14.994365,-2.9805148,14.907302,-3.3871675,hiphop
-168.3471,70.93957,-3.0408056,54.825478,-12.10462,30.515268,-1.521291,28.844463,-8.925714,18.759966,-6.6007915,14.6028805,-3.5750635,hiphop
-89.86678,79.76334,-25.737305,47.726387,-10.019151,31.556944,-22.19752,26.661226,-10.976784,18.823183,-15.565013,14.414716,-10.038895,hiphop
-103.13827,74.090225,-22.43464,51.60479,-7.0798135,32.670975,-14.993524,19.642502,-7.0712337,22.27215,-7.3240576,17.61178,-0.045685332,hiphop
-109.50919,97.389565,-20.619621,37.366673,-3.1259978,28.611204,-14.169424,23.862112,-8.736171,19.892464,-11.298631,17.939692,-3.482387,hiphop
-105.56951,76.67492,-24.774305,55.19899,-8.257657,28.899265,-15.7475815,26.304575,-8.49144,20.454641,-8.151382,13.922347,-6.5663133,hiphop
-144.99234,84.061775,10.848204,43.601334,6.2819,36.12911,-14.662279,26.805468,-10.33603,24.696184,-8.72415,18.79265,-4.3968787,hiphop
-191.63844,41.317802,4.9924994,65.465614,-4.3202295,42.641537,-12.25316,23.817207,-4.2732596,16.03992,-5.085685,16.431042,-9.372979,hiphop
-169.93532,98.05762,-11.311488,38.265522,5.069619,25.395584,-11.830673,25.108501,-5.5583887,19.205223,-2.9109883,18.213062,6.10538,hiphop
-92.59165,77.41268,-32.75637,54.59612,-13.199195,33.65628,-12.085772,28.015388,-11.966782,18.82935,-6.6704774,13.036639,-7.0213475,hiphop
-128.15352,124.5842,-37.200493,43.892124,-12.789882,18.988997,-9.285406,19.78161,-6.8781185,13.47749,-5.979898,12.329025,-4.6527686,hiphop
-111.189964,80.63883,-0.8759601,50.6178,-13.474105,35.325798,-14.840684,21.193808,-13.577968,19.628597,-11.768655,16.968807,-9.362856,hiphop
-129.95169,72.02137,-23.253374,63.230637,-6.873468,34.400772,-12.189914,30.506071,-7.582159,20.604498,-6.197449,14.683234,-2.9395947,hiphop
-138.74834,100.20922,-31.457195,32.444756,-2.7770367,13.111024,-14.509458,13.948756,-15.169027,8.204797,-4.9205856,3.5231583,-7.9803023,hiphop
-251.99103,137.88876,-11.156676,8.355846,0.71759844,1.588884,-3.7369921,-4.138826,-5.5104256,-2.6428099,-3.535575,-3.1450665,-1.8456105,jazz
-345.7682,146.9814,-0.49109623,22.638971,5.8185916,10.342899,-0.17026801,-1.7211475,-6.119701,-0.5134584,1.0318325,1.2220969,-1.9446281,jazz
-257.01797,175.31583,-44.815468,25.663237,-4.2567406,-0.22128806,-11.323123,-9.186279,-4.099932,-8.300055,-22.553421,-7.608669,-7.6533217,jazz
-297.2327,193.09448,10.135854,-1.6042597,3.403755,9.997605,-7.269057,4.6904345,-5.398844,-2.866193,-10.235335,0.38492396,-4.9660544,jazz
-270.312,137.55493,5.622032,42.5081,-7.959412,9.935899,-6.823992,8.244322,-6.188955,5.469562,-5.445732,-5.178623,-6.994632,jazz
-246.32089,120.20309,-0.9341652,30.689386,0.1911538,23.146517,0.42938516,9.172055,-0.5738325,5.7225223,-3.756935,4.2316713,-0.27937436,jazz
-234.3426,142.7224,-14.277186,51.923065,-8.200178,12.773935,-4.295218,12.082513,-13.723852,-1.5506785,-3.9817665,4.937514,-3.9372153,jazz
-291.96646,137.64107,2.670107,35.637436,-12.310618,15.607241,-6.7985826,-2.8389623,-3.7904332,-3.4771762,-1.7255415,10.397662,8.31119,jazz
-189.91695,134.41617,-25.677439,45.7453,8.189717,21.450272,-4.58438,14.390941,-12.660092,10.280643,-7.9415703,-1.1395625,-5.047989,jazz
-296.6781,172.37866,16.867044,18.952925,1.3671669,14.381316,0.9986541,9.520248,-7.4175544,3.5217025,-7.659343,-0.10418446,-7.962855,jazz
-318.80017,162.65161,-16.45293,39.116074,31.457945,15.257577,-0.6891271,5.795027,-8.640236,-4.003876,1.3734984,0.092581026,-3.0869431,jazz
-192.5174,113.18369,-6.3730574,39.593094,-9.189579,17.204056,-19.1146,12.203582,-15.475888,9.702115,-10.9617405,12.922776,-7.292179,jazz
-253.22859,122.68326,-5.6540437,40.592518,-5.8463955,18.427742,-16.653337,14.598945,-15.162859,8.216918,-13.890628,8.28256,-7.312089,jazz
-217.64452,112.63787,12.686546,39.541504,-9.824912,17.383015,-12.365174,20.71796,-18.302826,16.35581,-10.025548,9.036939,-6.8994865,jazz
-358.30573,137.95895,-11.000713,20.85169,1.947358,-3.4139953,-11.5203085,-3.2774692,-11.020816,-8.386407,-7.478809,-1.0018492,-6.738015,jazz
-200.01402,117.22407,-12.376733,39.106846,-6.360409,16.528856,-17.306795,13.629066,-17.661602,14.0300255,-10.206363,12.1770115,-6.719636,jazz
-259.8296,123.20836,-6.4113007,37.575974,-2.9846904,13.062032,-14.09377,5.306913,-11.979528,3.5143046,-9.639545,5.3404865,-7.8407803,jazz
-233.09598,105.91776,-2.6766145,37.433624,-8.178377,15.727415,-15.066482,8.377423,-16.38041,8.630883,-9.384077,7.093085,-5.9991117,jazz
-192.12538,105.58749,-26.031012,40.159424,-6.654979,26.496704,-10.388105,18.469723,-13.995583,14.937352,-12.68688,9.585426,-5.1951475,jazz
-267.28662,129.05225,-14.73706,41.26877,-1.0149711,22.953379,-8.132359,11.179749,-9.073575,11.318423,-5.499914,13.579102,-1.1755174,jazz
-376.69403,119.16358,-2.9616616,48.50888,13.156193,21.244488,0.012301135,8.008127,-0.41269517,2.3665779,-0.03935629,0.89695203,1.6664361,jazz
-174.70403,75.89945,-12.7928505,52.606617,-29.416115,22.748615,-22.366758,18.633335,-24.704725,21.168024,-13.802683,13.009406,-7.8598876,jazz
-298.80795,112.078224,6.48577,28.386517,-6.7646794,16.651894,-11.809684,12.746783,-8.347038,13.898632,-4.235764,2.319571,-4.326794,jazz
-188.10991,98.633316,-11.278644,47.21775,-20.33315,18.785868,-15.794505,13.689795,-15.45581,17.430904,1.0143805,18.283552,4.647218,jazz
-202.60838,105.84573,-20.537838,43.89796,-14.2723465,25.29954,-15.592006,15.311661,-13.294727,12.276097,-8.764146,10.158417,-1.868105,jazz
-237.66241,108.30336,2.0399816,41.773727,-10.451949,16.930843,-8.600079,12.78567,-9.114532,15.938529,-6.518535,7.1738243,-8.2532625,jazz
-414.14978,104.84414,-7.8215127,37.875397,0.21377875,23.427856,-7.2741003,5.7665963,-1.0599749,8.498607,-5.4900293,0.89405924,-1.4638131,jazz
-262.1244,108.98235,-6.332551,55.18973,-10.662288,18.535446,-4.2509165,18.561224,-19.706917,17.57483,-10.982369,11.932401,-3.4279113,jazz
-233.75851,108.46989,-10.714609,38.69959,-10.764276,14.162392,-16.258524,10.3716345,-20.816319,10.070498,-12.024098,7.7657723,-12.021539,jazz
-232.99846,93.82679,-16.198397,49.57395,-13.947246,13.494128,-11.828399,13.29052,-25.828712,17.37681,-13.317585,9.2779255,-5.4937844,jazz
-318.9286,115.70399,-23.042326,52.599457,-12.819439,14.633502,-8.213703,0.30774957,-23.876354,10.8421955,-9.591384,7.4833226,-4.2422366,jazz
